xc,xc_sigmalow,xc_sigmahigh,xc_sigma3low,xc_sigma3high,yc,yc_sigmalow,yc_sigmahigh,yc_sigma3low,yc_sigma3high,theta,theta_sigmalow,theta_sigmahigh,theta_sigma3low,theta_sigma3high,Ic,Ic_sigmalow,Ic_sigmahigh,Ic_sigma3low,Ic_sigma3high,hr,hr_sigmalow,hr_sigmahigh,hr_sigma3low,hr_sigma3high,inc,inc_sigmalow,inc_sigmahigh,inc_sigma3low,inc_sigma3high,z_scale,z_scale_sigmalow,z_scale_sigmahigh,z_scale_sigma3low,z_scale_sigma3high,e,e_sigmalow,e_sigmahigh,e_sigma3low,e_sigma3high,ns,ns_sigmalow,ns_sigmahigh,ns_sigma3low,ns_sigma3high,Ie,Ie_sigmalow,Ie_sigmahigh,Ie_sigma3low,Ie_sigma3high,rscale,rscale_sigmalow,rscale_sigmahigh,rscale_sigma3low,rscale_sigma3high,z0,z0_sigmalow,z0_sigmahigh,z0_sigma3low,z0_sigma3high,z,sfr,rms,mass,Ra,Dec,SN,name,re,re_sigmalow,re_sigmahigh
-6.6880741098411685e-06,1.0874044267585212e-07,1.4485360065884881e-07,1.916895553412456e-07,9.551957893961324e-07,4.491114890535916e-06,5.2109328989331795e-08,3.9499481716115885e-08,2.423785809978932e-07,6.976569283766922e-08,86.2407216877447,0.0232682622324063,0.0225847461108799,0.047324769932274,0.0411533171336913,1.318536110258727,0.0034128129319661,0.0030288412334955,0.0070733493535133,0.0053960950197275,3.530399735658303,0.0043369226205687,0.0047474073741833,0.0077660609681746,0.008976226495196,79.08484797412414,0.0202230118833739,0.0207716510143569,0.0360103897199621,0.0380966167847987,0.0737882920725,4.954318006454572e-05,4.539489800346741e-05,9.356026093929048e-05,8.136162840041011e-05,0.8640536346439919,0.0013685778574031,0.0018543293117107,0.0024811644821329,0.0117269029173652,0.5110757206471348,0.0081809080438141,0.0229570891884794,0.0104922418153065,0.2346144889442888,55.278405034516936,1.5918082265654192,3.327163725912314,2.73386025438365,42.846025025738186,0.0962742731099554,0.0016618251644007,0.0008357872905827,0.0149486344797137,0.0014423332144042,0.2605021576016016,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.4864979,12.555782248898046,0.028750597,32859539254.32149,34.4,-4.9999895739936,25.172682,clean_image_11,0.5703298294713012,0.009869569482910776,0.005010259361429777
-7.959400586271029e-06,8.539782933708663e-09,8.255429289712781e-09,1.6402340840541266e-08,1.586517922201933e-08,6.035813573711181e-06,3.997102269379511e-09,3.980282865284526e-09,7.504951926441645e-09,7.351283592822814e-09,79.14288799001683,0.0047875419424912,0.0048146498445476,0.0091397551850604,0.0089679949591356,0.9624776464277188,0.0015038411280164,0.001517828443847,0.0028254374904989,0.00284759217473,3.163091577002496,0.0016967648578711,0.0016922060715596,0.0032293525008331,0.003177496832261,82.80181540347012,0.0137520283473122,0.0141425670862957,0.026736727066364,0.0270106793661994,0.1295567639294326,0.0002223507236146,0.000228696678263,0.0004228191001987,0.0004339023934546,0.3018995071526178,0.0004279870516489,0.0004288405821467,0.0008102205165601,0.0008065206221623,0.7107302025938729,0.0007882686615742,0.0007895390290372,0.0014914748283033,0.001471493315016,5.34292015032266,0.0040111322903095,0.0040462815410338,0.0074539708225813,0.0076853732505277,0.2987207599332644,0.0001616645805233,0.0001586810023426,0.0003000146296558,0.0003060641061733,0.4098019220048337,0.000587462623841,0.0006047061703772,0.0011189137903827,0.0011505157331416,1.1619654,3.4972030239914536,0.006363528,68926223071.18571,52.2,-28.999994138865,74.29546,clean_image_110,1.5855105187235234,0.0012081540008777767,0.0011953362758933648
-8.010878830645777e-06,1.5553861983465107e-08,1.5635721330653488e-08,2.9011758910757503e-08,2.8953809155164264e-08,8.070131822625182e-07,1.3558646345144416e-08,1.3421496348808273e-08,2.5014571410579526e-08,2.544447424275612e-08,56.42403533607408,0.0138451972743851,0.0136456838872192,0.0251292172287662,0.0254925643759449,4.196627318240516,0.0269917054693014,0.0281014283933833,0.048105361721908,0.0525116481520004,2.199581004326681,0.0040840076908872,0.0039806175656882,0.0075900048003236,0.0072317423034844,82.48200924253341,0.0803662473530408,0.0773786017679327,0.1506716456367201,0.1376046426386068,0.118481790373225,0.0001069934894364,0.0001101942911704,0.0001941296342954,0.0002051314907509,0.1559759614430186,0.0031109779042516,0.0031445816367701,0.0057451516247179,0.0057782364107513,3.002988431674773,0.079172421933257,0.0752116536618747,0.1473776294623991,0.1372117657010338,13.19864097685833,0.4661611368768295,0.5050892209728826,0.8254813985216387,0.9566695017835674,0.1184078462208706,0.002237832853274,0.0022052979841993,0.0041458361103421,0.0039716672871656,0.2606102021807658,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.5058365,3.274452855141821,0.029919546,87329646690.30759,34.4,-4.9999895739936,31.822702,clean_image_12,0.4370311555432904,0.00829937386819062,0.008177862515923024
-7.013461718652894e-06,4.8669429227384325e-08,4.763380037265212e-08,8.926603393474751e-08,9.276463672256254e-08,1.1439593958435656e-06,2.0031318104696784e-08,1.946513024620486e-08,3.763488033809465e-08,3.6930194007061154e-08,-87.9455222448638,0.0316240438708064,0.0318704924037405,0.0601865366021598,0.0601091066412209,5.5090738201861775,0.0108969741710991,0.0110856977178457,0.0203633824180506,0.0206071591358734,1.428462299234748,0.0017322289333094,0.0017492835639454,0.0032208489618381,0.0032666491517501,79.81614605456078,0.0394936888404089,0.0389958526713911,0.0751426468048777,0.0738878699108909,0.182491530900123,0.0001116080805293,0.0001107947120799,0.00020810431609,0.0002063144166385,,,,,,,,,,,,,,,,,,,,,0.2606822494110302,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.5218298,20.812787871492404,0.018633187,18143880824.62098,34.4,-4.9999895739936,30.680387,clean_image_14,,,
-7.568162371977379e-06,9.850203535247821e-08,1.0541202214589007e-07,1.8654216057131809e-07,2.024798038024882e-07,-2.317448296850858e-06,9.375677538170212e-08,9.032918679539783e-08,1.8305684376988416e-07,1.7041759667276058e-07,57.59693911380655,0.0618185550140282,0.0605967741111044,0.117847296063573,0.1153172608850852,0.4412585298721533,0.0082915635083367,0.0123641278752546,0.0143767525332297,0.0269217851575523,2.4992790925243504,0.0126822377885087,0.0130058179910581,0.0237348116516749,0.0247018030924537,88.94053526011137,0.7162745101587547,0.6938280361258791,1.2640493187060002,0.9780038627587686,0.097777745048941,0.0029513748669748,0.0019074389721122,0.0063373154412524,0.0031805333786254,0.7513060101733665,0.0158854987037855,0.0145101627500362,0.0326291371329398,0.0272355047750159,0.2570511509626815,0.0053444844511289,0.0117626403937417,0.0067621001695454,0.0298800338591827,9.891120999309276,0.1652256920819397,0.0815555420778437,0.3901643088497302,0.1043755761937674,0.0801411251093769,0.0033865169220826,0.0031093709072755,0.0065321523881835,0.0057253928478455,0.2443215144864011,0.0070072912479711,0.0044211517834611,0.0150457138697804,0.0073580100522769,1.4419632,2.197927331990297,0.027060155,13357942556.019518,34.4,-4.9999895739936,15.154324,clean_image_15,0.3360950744976953,0.014304374575180223,0.01315681678116966
-3.932934378053339e-06,1.7604777132017195e-08,1.830482312269073e-08,3.2382457184478795e-08,3.4037814606829826e-08,3.684165476436503e-06,1.5602990167700613e-08,1.5639297857598456e-08,2.8503797638795333e-08,2.8718731203239323e-08,50.86190528468044,0.0183638871733791,0.0183822777197164,0.0336015938841072,0.0345354983860488,5.704790531365038,0.0267220866196078,0.0277797408152382,0.0480985537383196,0.0515143712185839,1.4906990254873926,0.002977319787961,0.0028386090740657,0.0055477867793727,0.0051318808712175,83.433298281999,0.0629652743496507,0.0608934353402048,0.1141763913126396,0.1138261833312981,0.1748264295133406,0.0001661741979403,0.0001749049574645,0.0002999512890043,0.00032649124635,0.4038766797678973,0.0060481484684923,0.0061500662283299,0.0109160028334711,0.011272199444244,3.774942252377708,0.0591568037996901,0.0593877765025463,0.1139485332424503,0.1072849058934557,21.4460057792811,1.21245123463844,1.281742425895292,2.193964183655148,2.3657954749686247,0.1172022355241428,0.0031764106006777,0.0033169364949858,0.0057508841903935,0.0062359946703193,0.2606133843663654,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.5064769,0.389507372954929,0.025261559,52098680462.84157,34.4,-4.9999895739936,27.350988,clean_image_16,0.2931688473951548,0.007966997278963196,0.00831572136545126
9.613821865408189e-06,6.739960633505662e-09,6.8924149418096866e-09,1.2706330774797752e-08,1.3160050638422142e-08,-1.5595887454676122e-06,9.51262828311752e-09,9.454152094803313e-09,1.7704023857314804e-08,1.820907486462749e-08,-21.45391959872625,0.0077654566109472,0.0075637901084562,0.0145631045479035,0.0142306306317756,6.064475312869722,0.0054090667684274,0.0054755032809081,0.0105069037114287,0.0103107469459544,3.327996604164983,0.0017102543827038,0.0016230474867788,0.0031932126594553,0.0031695523819794,78.8383449629516,0.0082304546076841,0.0082623487523108,0.0154301060837696,0.0157947322382625,0.0755042601405906,1.8405774171399717e-05,1.941902609604862e-05,3.591362181153829e-05,3.627059463509608e-05,7.076596995920546e-05,5.351928961454064e-05,0.0001167049235408,6.769674676188842e-05,0.000285798084351,0.5000414028756632,3.0813389391814994e-05,7.05142474259901e-05,3.959034347289503e-05,0.0001726384630856,99.98306727685268,0.0280704578956374,0.0124070813434968,0.0684642630531016,0.0160389769332454,0.0542272348687409,2.274047901208026e-05,2.415975326575115e-05,4.351336748243534e-05,4.484815903262052e-05,0.2512778890712784,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.0848877,0.0088089420717372,0.025495863,112360164064.6022,34.4,-4.9999895739936,44.49091,clean_image_17,0.30282539376700396,0.00020086048817567078,0.00020003484200640915
-4.330361335723891e-06,7.136620776056592e-08,7.134632565938113e-08,1.35825967922891e-07,1.3457364287786436e-07,-8.4897253060055e-06,1.9403854654281093e-07,1.960219100138011e-07,3.6293542607293284e-07,3.770474254196535e-07,7.29245003457444,0.0935641421726645,0.0990041300126254,0.1833417207506995,0.1850064859361797,1.6185807730079194,0.010726393682543,0.0107879244574664,0.0199782557104368,0.0203710630591327,1.526886523408228,0.0061311623768276,0.0062216120054321,0.0116043914504804,0.0117771903039707,81.98425884317187,0.1293642932650982,0.1339916519155366,0.2484261408334731,0.2461514565452063,0.1704650557940026,0.0003459513839962,0.0003435754220672,0.0006523971045342,0.0006525978874909,,,,,,,,,,,,,,,,,,,,,0.2602803481837638,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.4556515,2.3819786178904963,0.022845244,5364086627.6342745,34.4,-4.9999895739936,18.155336,clean_image_18,,,
-2.8445834464272545e-07,5.742806970611635e-08,5.599240531485793e-08,1.074155945314838e-07,1.0558392461318289e-07,5.31931640414064e-06,1.3466375321102205e-08,1.2703626555514833e-08,2.5221446823284964e-08,2.5110877111795163e-08,84.97611104684353,0.0084377753297246,0.0085846320490503,0.0156866306293181,0.0161511511225143,2.241409899372208,0.0030870583005877,0.0031695496058374,0.0059769181874806,0.0059486952644673,2.860174116572072,0.0016037403239241,0.0015275090480622,0.0030252171100926,0.0029475336244937,89.95745298914206,0.0451869948200567,0.0299405333420423,0.0953327826772039,0.0402503771758659,0.1012096833542678,0.0001441393351483,0.00014443986055,0.0002685928256774,0.000265080182426,,,,,,,,,,,,,,,,,,,,,0.2894771093002852,0.0003797834880117,0.0003730497439491,0.0007019809628319,0.0006983963410948,1.3526863,46.26007571373795,0.027619813,70264931967.30037,150.4,1.0,37.31791,clean_image_19,,,
-1.552899916105465e-05,6.714384404027386e-08,6.996696881189865e-08,1.2897180765733218e-07,1.3115683442324502e-07,-1.638682523300171e-05,8.371195343477374e-08,8.48420169607111e-08,1.6157417072518005e-07,1.60697622757649e-07,-36.60022533251008,0.0352575028795669,0.0345584530469054,0.0673895602401728,0.066553630812109,1.2767093609097473,0.0064175848418051,0.0068559707019493,0.012630789554008,0.0131502066751716,3.2932673942353627,0.0092844706599199,0.0089109300464813,0.0174493693867749,0.0170542058103837,82.25487834097349,0.0400484890627836,0.0402397784977779,0.0766675077766478,0.0752130083060933,0.0791176140341366,0.0001067459500801,0.0001118452564653,0.0002037678895662,0.0002107339265126,0.0015101925018915,0.0011220035521866,0.0025981293665645,0.0014415533353818,0.0061870247554696,0.5045261882151708,0.0034026924444391,0.0075902106109626,0.0043297788864484,0.0192897615246475,9.374077144090272,0.3319344475816379,0.336939988228023,0.6197697123361436,0.6600427936358653,0.059252394209741,0.0011679899450137,0.0012141684035136,0.0021929571307144,0.002331286171487,0.2605554528700566,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.4955182,26.12128087626129,0.03084583,43659555491.45851,34.4,-4.9999895739936,20.689974,clean_image_2,0.3274348148848554,0.006520110078588301,0.006767860849783721
-2.6167004642454594e-06,5.372778591857748e-08,5.3215453157211663e-08,1.0362624219459593e-07,1.0125995960334824e-07,-5.25036683639372e-06,5.6511858448262374e-08,5.560199624835258e-08,1.0514531647036473e-07,1.0547594901941908e-07,-43.63737131295163,0.0626649782081756,0.0635492586899246,0.1166302354227895,0.1155551806665471,5.41971884934097,0.0188856959971674,0.01901901768559,0.0360301604620252,0.0359654176556318,1.1260232245423716,0.0023818581549257,0.0024138945942113,0.0045008957238186,0.0045987314322248,80.69343632962897,0.0837701556976497,0.0823378067578062,0.1594176611156399,0.1537994584070219,0.230780362123709,0.0002467386834858,0.0002447065610156,0.0004692850097933,0.0004631478100239,,,,,,,,,,,,,,,,,,,,,0.2598640070501408,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.4127055,10.25123121379871,0.022348186,9346997783.946407,150.4,1.0,22.724977,clean_image_20,,,
-1.2892523296701567e-05,3.1425305473048446e-08,3.2280344595232444e-08,5.896906994874563e-08,5.968254868849659e-08,1.3056266856543985e-05,2.362846477456504e-08,2.4454127360343565e-08,4.5550747879170434e-08,4.572187374931784e-08,-53.61495030777059,0.0111454015095873,0.0114180694689522,0.0213516655686305,0.0212312268761607,2.5087453975387297,0.004071973807715,0.0041034458015531,0.0076417358788005,0.0077420813950936,2.9989198697714587,0.00206537708701,0.002189680036182,0.0038934449321228,0.0040458486612759,79.81135668333499,0.0175632963554761,0.0175902276999693,0.0335111716256335,0.0333593179976645,0.0866533524373148,3.160980518129852e-05,2.985582382220714e-05,5.837117830941735e-05,5.6328924633849975e-05,5.987914462947095e-05,4.4369636652221314e-05,9.744841622358716e-05,5.712527977392354e-05,0.0002424977038952,2.88368085174754,0.0135199551713567,0.0138639440064842,0.0255866052506719,0.0265015647693518,0.1077066689632206,0.0006795806564499,0.0006691995150011,0.0012986221413852,0.0012831930699516,0.999675540727998,0.000365003798142,0.0001657394165303,0.0009017373568431,0.000214707024344,0.2598663959113798,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.8002636,26.34795353909913,0.011736057,117893974773.23927,150.4,1.0,35.724762,clean_image_22,5.030554801570222,0.0039213540642352275,0.003766590790397449
-1.6164084162497548e-05,7.191733860143585e-08,7.228830432349126e-08,1.3373537962002197e-07,1.3303282987075986e-07,-2.751039951119343e-06,3.888557727899597e-08,3.9481512483048986e-08,7.479825094974576e-08,7.350978046789098e-08,-88.90116436538008,0.0439643674034044,0.0437228043685422,0.0824099135638789,0.0833671926672678,0.2641535851636308,0.0018572186300433,0.0018368365369419,0.0034963162728304,0.0035106756112799,2.714743433595922,0.0072949634125452,0.0072382638983952,0.0134383179312278,0.0136527188681414,89.78070936222348,0.2412457641201655,0.1529756032028331,0.4980951426454112,0.2057035152988646,0.1674860597530527,0.0007185128860245,0.0007374877861448,0.0013840993490397,0.001390532386443,0.4083792154670027,0.0142034989532071,0.0134120102517536,0.0268724477790802,0.0250299163708362,0.8513242905554561,0.0285878677913447,0.0298297130612484,0.0529973868170566,0.0574682557770038,9.99435438743482,0.0090852114090616,0.004180179979965,0.0230318737314316,0.0053246472882388,0.0865300834209744,0.0012483163699895,0.0012264147924858,0.0023297734712429,0.0023202757083524,0.4546856447022374,0.001793063182192,0.0018470419047053,0.0035117310133386,0.0034992841502954,2.6028054,20.20302564897965,0.015922759,87424806137.97517,150.4,1.0,24.85581,clean_image_23,0.3941739053514528,0.005784311871646507,0.0056847313163876055
-1.291462699679013e-07,3.7517634870259015e-08,3.830483408439695e-08,7.05165668978692e-08,7.163509772325946e-08,-1.864326279762412e-06,2.842789633554913e-08,2.7804820809178924e-08,5.419610023733216e-08,5.294353605783829e-08,60.51825501639171,0.0116146900366302,0.0114472247911905,0.021037322865439,0.021975307627521,0.659261089850507,0.0012111184294495,0.0011924564798646,0.0022765500806525,0.0022769671597625,3.636008556724189,0.0031961676076517,0.0032271599558186,0.0060492761004242,0.006077529269767,89.96169104334061,0.0407271155593917,0.0273173630748004,0.0857685724308225,0.0363054153607294,0.1495423802648856,0.0003255872368771,0.0003193326522659,0.0006281390947712,0.0006097488259628,0.0002557480448729,0.0001912130206458,0.0004184900622787,0.000245166497212,0.0010154179401815,9.263924307382249,0.12690247516813,0.127642569159601,0.2388334581023947,0.2510682141065707,0.0594788942167864,0.0007974425356144,0.0008518443943323,0.0014545307048378,0.0017056865713404,0.9973554353527224,0.0041280454056761,0.0019035961270433,0.0103672877461439,0.0024330743970317,0.5437354450895288,0.0009298929805824,0.0009060681437815,0.0017867793985076,0.0017028106039722,2.019241,122.99028648950603,0.022079688,217835783984.5291,34.4,-4.9999895739936,38.104973,clean_image_24,6.085087281229558,0.025747862808079284,0.012808603779131787
-3.074811198909643e-06,2.4356824517104093e-08,2.3499667884835632e-08,4.623261458807932e-08,4.453595353034981e-08,3.1842932060048724e-06,4.577683009154485e-08,4.572576544269035e-08,8.505576596628225e-08,8.4838503889881e-08,-20.80889555536352,0.0075139892548428,0.0074050277004467,0.0144013294852918,0.0139522699443794,0.2377933314719197,0.0004009705610641,0.0004033753805884,0.0007568956502252,0.0007615425587243,6.81026257282282,0.0056526901731013,0.0057603583464151,0.0107389001892412,0.0108680427096201,89.97391434722441,0.0298533561531542,0.018326625362917,0.0601557030700661,0.0247237757998988,0.0954452172747268,0.0001233790521505,0.0001274096806476,0.0002383747706681,0.000243640607529,0.1553308255062833,0.0059280241168421,0.0061170504837704,0.0112508734893661,0.0113999777395819,1.8890004292862137,0.0313437502057787,0.0316693077174636,0.0577934989996316,0.0621933590514542,9.99686409622423,0.0049223669062108,0.002276905065079,0.0123083166499711,0.0029040479803761,0.0475262892233886,0.0002058130643387,0.0002115700381231,0.0003870262426967,0.0003937593189292,0.650021620794959,0.0006830835745216,0.0006747707458577,0.0013152789820567,0.0012987477286124,1.1603831,0.4785009215778284,0.028648537,93905417217.11575,34.4,-4.9999895739936,27.415062,clean_image_25,0.5431124016375227,0.0023947659092668147,0.002460997797223796
6.562774269052379e-06,2.6035203524683713e-08,2.6339622207142772e-08,4.8834623740121497e-08,4.8726400422100345e-08,7.976323969724318e-06,7.08690683812102e-08,7.234906209138769e-08,1.3299395128321398e-07,1.3252249519500138e-07,-7.476268184487363,0.0274174120020473,0.0286401289262272,0.0527255426558621,0.053916203208602,4.326169562301695,0.07778793735985,0.0800350850731463,0.1453400780609959,0.1498960686108263,1.6509619812033152,0.0022377841687111,0.0022801659220819,0.004278106748667,0.0042605451118449,86.00255630195849,0.1350243594846745,0.1405489074241046,0.2545266375990422,0.2706415277434217,0.0829414000922078,0.0015270987767674,0.0015490473997225,0.0028132764646151,0.0029236901556173,,,,,,,,,,,,,,,,,,,,,0.1369281701674798,0.0024892200827729,0.002527829319869,0.0046054037876413,0.0048059132121869,2.3825254,66.79118624598091,0.022914302,78030273515.3244,34.4,-4.9999895739936,32.350986,clean_image_26,,,
-9.480637070417196e-06,1.3780094864056213e-07,1.4481200555775437e-07,2.625079904123492e-07,2.703957242355837e-07,-1.2198748911034497e-06,9.525583730406085e-08,9.258094197512018e-08,1.7772513510350914e-07,1.791748286654046e-07,-61.22634299181512,0.0971862947218511,0.0944288495081124,0.1778396906694723,0.1802694955774626,3.663592410904859,0.3127256751142093,0.4108055285630088,0.5306745326673297,0.9097794193405586,1.3943983624826597,0.0055223012859191,0.0053361612400537,0.0104369060324704,0.0102101467346822,81.64127506591458,0.7304979304688146,0.8220552400306786,1.331184533435973,1.595586654697101,0.1202406535384877,0.0128346410661536,0.0120505661531564,0.0248353300123321,0.0221198504125521,,,,,,,,,,,,,,,,,,,,,0.1676615432826386,0.0174369282541844,0.0163600996727711,0.0340409461038987,0.0298516435209663,2.35286,67.32288680188972,0.042199664,46685222340.58647,34.4,-4.9999895739936,21.175999,clean_image_27,,,
7.361099556714422e-06,6.986095807246197e-08,7.106315310993187e-08,1.3597997214388364e-07,1.334834934847322e-07,1.0302703055024812e-06,6.78136369693997e-08,6.869586811917808e-08,1.3069738275767976e-07,1.306167312625064e-07,-46.53705509715251,0.0340964232115936,0.0348475572599227,0.0651677288539502,0.0659061258119564,2.6797489645438315,0.007002322001155,0.0069293076865406,0.0129436261399473,0.0130118070342044,1.903904579670416,0.0029200285272565,0.003040664034104,0.0056663680688193,0.0056776464077141,81.21569689342728,0.0409014545667787,0.0404164493774032,0.0782288601626106,0.0763397545721744,0.136539733629543,0.0001088781517903,0.0001048635047918,0.0002028727463787,0.0002038420727811,,,,,,,,,,,,,,,,,,,,,0.2599584636439838,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.4213656,2.4213115039676083,0.0205222,17178062449.427784,34.4,-4.9999895739936,29.305117,clean_image_28,,,
5.010952750082312e-06,8.921506872056835e-08,9.221493944365873e-08,1.6103606179133637e-07,1.6732918510352986e-07,-3.366062813705724e-06,2.456994950784399e-08,2.5007373613191013e-08,4.454109203686514e-08,4.592922599809269e-08,82.36124657672237,0.0389992912121925,0.0361109557416199,0.0729993815799616,0.0671064224949162,1.8545093296785269,0.1021634433923388,0.1060691361605401,0.1730258648834459,0.1954750004486503,2.1088946145942447,0.0041353548505238,0.0038903706249335,0.0074220756293135,0.0071169664994479,83.32572919307964,0.2752070032418174,0.3030314705627432,0.4773298528243828,0.5338623889792444,0.0832175196290102,0.0046492328524973,0.004976065310084,0.0081713020372341,0.0086894460527815,0.9474262093751368,0.0022029321788866,0.0016523312548675,0.0041979903131594,0.0023976251881845,0.5437864933030295,0.064103560363185,0.0666011917146113,0.1138180913557342,0.1263508893795947,0.6795536280275452,0.0305894140429175,0.0300408330587138,0.0571731395445043,0.054560118786456,0.7447902730987086,0.0195196954524702,0.0194678861491635,0.0354345532312149,0.0357708739673441,0.1754888277336166,0.0095579033463948,0.0102364239490585,0.0168556363505638,0.0179096279411731,1.0321115,5.048501628539762,0.038030814,10018704429.968687,34.4,-4.9999895739936,21.218128,clean_image_29,2.6356080807873923,0.0692679102670725,0.06906285425118334
-1.4637134638374884e-05,5.317358829616516e-07,5.155369119101879e-07,9.921096142169005e-07,9.834741635717711e-07,8.381582608339632e-06,3.9657057459764265e-07,4.036096222722891e-07,7.660920029299072e-07,7.643494158628189e-07,54.08292472487624,0.1846101230286052,0.1846337194770413,0.3458576367504946,0.3530837960888675,0.436015164396601,0.0054783740533478,0.0056127753198582,0.0100978976367478,0.0105923927226175,2.6786953428338176,0.021741116860884,0.0212187210751424,0.0399962382497283,0.0400372482102695,78.59962192874251,0.1837637494099624,0.1799940860094437,0.3530301650315834,0.337570892384889,0.158460312306222,0.0006221478452755,0.0006483241839523,0.0011649546818205,0.0012011382277085,,,,,,,,,,,,,,,,,,,,,0.424466678862505,5.551115123125783e-17,2.775557561562892e-17,8.326672684688674e-17,5.551115123125783e-17,2.1739082,17.486388328650293,0.039285462,23113040221.883213,34.4,-4.9999895739936,9.382433,clean_image_3,,,
-7.731910137695357e-06,3.166550571681663e-07,3.276672764276345e-07,6.087110221456695e-07,6.208031399268062e-07,1.0414767897297071e-06,6.704121598436102e-07,6.393481888431496e-07,1.24687116736717e-06,1.220854193085652e-06,-15.869888819961018,0.445382436762765,0.427061848172718,0.8511024164366798,0.814595036248015,0.5217648587890813,0.0143707660048182,0.0155122429073525,0.0277062682892175,0.0289289723894415,1.448388165464587,0.0254006166546827,0.0258063523379437,0.0481727567875585,0.0500247252615086,83.79412439474953,0.725308345701734,0.8127562690085597,1.3625790305890746,1.57765873358737,0.3000753056028744,0.0026265832100809,0.0026786712034666,0.005008435020935,0.0051684258787068,,,,,,,,,,,,,,,,,,,,,0.4346249776325978,2.775557561562892e-17,0.0,5.551115123125783e-17,2.775557561562892e-17,1.639464,2.308478711990232,0.037274476,1801616602.1170144,34.4,-4.9999895739936,7.03963,clean_image_30,,,
5.371491877629913e-06,1.259540844259136e-07,1.1746862899351148e-07,2.401445221392166e-07,2.096307258604483e-07,7.721239988966147e-06,1.2478242997081978e-07,1.33311101078218e-07,2.3256690726114838e-07,2.570045964818504e-07,15.781510211425395,0.1510303006664823,0.147154647841031,0.2849931890628348,0.2780137237007238,1.260523745401437,0.0231164160918107,0.0236405183751844,0.0434394885344666,0.0453877678798173,1.9044391840173749,0.0180648370993277,0.0182302385612076,0.0345815206933513,0.0346401489368648,81.77374047628498,0.1740019941154997,0.1747565157769202,0.3276157974001279,0.3323385951285615,0.135057017797704,0.0006402930393413,0.0006467596181191,0.0012064262475069,0.0012488974927537,0.009231253098956,0.0067997488597142,0.0148583068421615,0.0088200727047085,0.035858025030749,0.7878336517602755,0.1950112119761815,0.2786053428962587,0.2680811462208612,0.5359615420060604,33.19651207037051,14.214252592831077,31.473174781572148,19.074436058333305,57.73626725017733,0.0478517508590438,0.0093478464462762,0.0094180589653301,0.0137847656000089,0.0155142466495498,0.2572074917005094,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17,1.2599834,6.644056468892865,0.04466127,4627971254.881098,34.4,-4.9999895739936,12.004248,clean_image_32,0.15291739742574453,0.029907631523597756,0.030132386258867633
-2.4280490636228022e-06,1.2829777787226522e-08,1.3371283117252086e-08,2.5068751904065182e-08,2.550590512076629e-08,-5.128887054076989e-06,3.0647480753709025e-08,2.9229235368835344e-08,5.78352286565454e-08,5.540481091503255e-08,-23.6518991123135,0.0174583199386049,0.017721254762268,0.0340039170414918,0.0334905993305589,1.59422419746981,0.0411228966183896,0.0432843115123589,0.076699957190178,0.0839448153978328,1.7809583862203342,0.0027964795046859,0.0027804215175124,0.0053732677595415,0.0053797263672161,83.09442052883138,0.1522154057387439,0.1561883403832951,0.2834147479421176,0.3004709472440368,0.0903578469389934,0.0025421281291712,0.002575396507739,0.0047967565258509,0.0049011810032994,0.949992070793626,1.34424952026313e-05,5.948588604698379e-06,3.2983221074478486e-05,7.59553218931952e-06,0.2500947286943055,7.099777820618325e-05,0.0001539949307186,9.017836666130874e-05,0.0003877778877471,9.997800654552249,0.0033113291953625,0.0015716449785507,0.0081841951491394,0.0019995626875708,0.3180521597396122,0.0009775969948163,0.0009347769361351,0.0018183779910216,0.0017951931794991,0.1609100187560991,0.0043853636967934,0.0044655926121537,0.0083244528035856,0.0084765093523206,1.3462553,2.9180372030370867,0.011814376,11814062512.306671,34.4,-4.9999895739936,33.065964,clean_image_33,0.9504823953992154,0.0032806370420621588,0.0031631859292642265
